,음식,label,구간
1824,"('고구마밥(반공기)', '감자수제비국', '낚지볶음')",468,25
1825,"('고구마밥(반공기)', '감자수제비국', '김치참치볶음')",467,11
1826,"('고구마밥(반공기)', '감자수제비국', '갈치구이')",460,25
1827,"('고구마밥(반공기)', '감자수제비국', '조기구이')",473,16
1828,"('고구마밥(반공기)', '감자수제비국', '잔멸치볶음')",472,13
1829,"('고구마밥(반공기)', '감자수제비국', '감자채볶음')",461,15
1830,"('고구마밥(반공기)', '감자수제비국', '애호박볶음')",471,15
1831,"('고구마밥(반공기)', '감자수제비국', '골뱅이무침')",466,17
1832,"('고구마밥(반공기)', '감자수제비국', '홍합무침')",478,17
1833,"('고구마밥(반공기)', '감자수제비국', '코다리찜')",475,20
1834,"('고구마밥(반공기)', '감자수제비국', '콩나물찜')",477,26
1835,"('고구마밥(반공기)', '감자수제비국', '훈제닭가슴살')",479,19
1836,"('고구마밥(반공기)', '감자수제비국', '계란프라이')",463,15
1837,"('고구마밥(반공기)', '감자수제비국', '계란찜')",462,26
1838,"('고구마밥(반공기)', '감자수제비국', '계란햄말이')",464,20
1839,"('고구마밥(반공기)', '감자수제비국', '쇠고기장조림')",470,19
1840,"('고구마밥(반공기)', '바지락국', '콩나물무침')",556,5
1841,"('고구마밥(반공기)', '바지락국', '고사리나물')",545,7
1842,"('고구마밥(반공기)', '바지락국', '버섯볶음')",549,11
1843,"('고구마밥(반공기)', '바지락국', '진미채볶음')",554,16
1844,"('고구마밥(반공기)', '바지락국', '낚지볶음')",548,20
1845,"('고구마밥(반공기)', '바지락국', '김치참치볶음')",547,7
1846,"('고구마밥(반공기)', '바지락국', '갈치구이')",540,21
1847,"('고구마밥(반공기)', '바지락국', '조기구이')",553,11
1848,"('고구마밥(반공기)', '바지락국', '잔멸치볶음')",552,8
1849,"('고구마밥(반공기)', '바지락국', '감자채볶음')",541,10
1850,"('고구마밥(반공기)', '바지락국', '애호박볶음')",551,11
1851,"('고구마밥(반공기)', '바지락국', '골뱅이무침')",546,13
1852,"('고구마밥(반공기)', '바지락국', '홍합무침')",558,12
1853,"('고구마밥(반공기)', '바지락국', '코다리찜')",555,15
1854,"('고구마밥(반공기)', '바지락국', '콩나물찜')",557,21
1855,"('고구마밥(반공기)', '바지락국', '훈제닭가슴살')",559,14
1856,"('고구마밥(반공기)', '바지락국', '계란프라이')",543,11
1857,"('고구마밥(반공기)', '바지락국', '계란찜')",542,22
1858,"('고구마밥(반공기)', '바지락국', '계란햄말이')",544,15
1859,"('고구마밥(반공기)', '바지락국', '쇠고기장조림')",550,15
1860,"('고구마밥(반공기)', '오징어국', '콩나물무침')",616,7
1861,"('고구마밥(반공기)', '오징어국', '고사리나물')",605,8
1862,"('고구마밥(반공기)', '오징어국', '버섯볶음')",609,13
1863,"('고구마밥(반공기)', '오징어국', '진미채볶음')",614,17
1864,"('고구마밥(반공기)', '오징어국', '낚지볶음')",608,22
1865,"('고구마밥(반공기)', '오징어국', '김치참치볶음')",607,8
1866,"('고구마밥(반공기)', '오징어국', '갈치구이')",600,22
1867,"('고구마밥(반공기)', '오징어국', '조기구이')",613,12
1868,"('고구마밥(반공기)', '오징어국', '잔멸치볶음')",612,10
1869,"('고구마밥(반공기)', '오징어국', '감자채볶음')",601,11
1870,"('고구마밥(반공기)', '오징어국', '애호박볶음')",611,12
1871,"('고구마밥(반공기)', '오징어국', '골뱅이무침')",606,14
1872,"('고구마밥(반공기)', '오징어국', '홍합무침')",618,13
1873,"('고구마밥(반공기)', '오징어국', '코다리찜')",615,17
1874,"('고구마밥(반공기)', '오징어국', '콩나물찜')",617,23
1875,"('고구마밥(반공기)', '오징어국', '훈제닭가슴살')",619,15
1876,"('고구마밥(반공기)', '오징어국', '계란프라이')",603,12
1877,"('고구마밥(반공기)', '오징어국', '계란찜')",602,23
1878,"('고구마밥(반공기)', '오징어국', '계란햄말이')",604,17
1879,"('고구마밥(반공기)', '오징어국', '쇠고기장조림')",610,16
1880,"('고구마밥(반공기)', '모시조개국', '콩나물무침')",536,3
1881,"('고구마밥(반공기)', '모시조개국', '고사리나물')",525,4
1882,"('고구마밥(반공기)', '모시조개국', '버섯볶음')",529,9
1883,"('고구마밥(반공기)', '모시조개국', '진미채볶음')",534,13
1884,"('고구마밥(반공기)', '모시조개국', '낚지볶음')",528,18
1885,"('고구마밥(반공기)', '모시조개국', '김치참치볶음')",527,4
1886,"('고구마밥(반공기)', '모시조개국', '갈치구이')",520,18
1887,"('고구마밥(반공기)', '모시조개국', '조기구이')",533,9
1888,"('고구마밥(반공기)', '모시조개국', '잔멸치볶음')",532,6
1889,"('고구마밥(반공기)', '모시조개국', '감자채볶음')",521,7
1890,"('고구마밥(반공기)', '모시조개국', '애호박볶음')",531,8
1891,"('고구마밥(반공기)', '모시조개국', '골뱅이무침')",526,10
1892,"('고구마밥(반공기)', '모시조개국', '홍합무침')",538,10
1893,"('고구마밥(반공기)', '모시조개국', '코다리찜')",535,13
1894,"('고구마밥(반공기)', '모시조개국', '콩나물찜')",537,19
1895,"('고구마밥(반공기)', '모시조개국', '훈제닭가슴살')",539,11
1896,"('고구마밥(반공기)', '모시조개국', '계란프라이')",523,8
1897,"('고구마밥(반공기)', '모시조개국', '계란찜')",522,19
1898,"('고구마밥(반공기)', '모시조개국', '계란햄말이')",524,13
1899,"('고구마밥(반공기)', '모시조개국', '쇠고기장조림')",530,12
1900,"('고구마밥(반공기)', '홍합우거지국', '콩나물무침')",656,4
1901,"('고구마밥(반공기)', '홍합우거지국', '고사리나물')",645,5
1902,"('고구마밥(반공기)', '홍합우거지국', '버섯볶음')",649,10
1903,"('고구마밥(반공기)', '홍합우거지국', '진미채볶음')",654,14
1904,"('고구마밥(반공기)', '홍합우거지국', '낚지볶음')",648,19
1905,"('고구마밥(반공기)', '홍합우거지국', '김치참치볶음')",647,5
1906,"('고구마밥(반공기)', '홍합우거지국', '갈치구이')",640,20
1907,"('고구마밥(반공기)', '홍합우거지국', '조기구이')",653,10
1908,"('고구마밥(반공기)', '홍합우거지국', '잔멸치볶음')",652,7
1909,"('고구마밥(반공기)', '홍합우거지국', '감자채볶음')",641,9
1910,"('고구마밥(반공기)', '홍합우거지국', '애호박볶음')",651,9
1911,"('고구마밥(반공기)', '홍합우거지국', '골뱅이무침')",646,11
1912,"('고구마밥(반공기)', '홍합우거지국', '홍합무침')",658,11
1913,"('고구마밥(반공기)', '홍합우거지국', '코다리찜')",655,14
1914,"('고구마밥(반공기)', '홍합우거지국', '콩나물찜')",657,20
1915,"('고구마밥(반공기)', '홍합우거지국', '훈제닭가슴살')",659,13
1916,"('고구마밥(반공기)', '홍합우거지국', '계란프라이')",643,9
1917,"('고구마밥(반공기)', '홍합우거지국', '계란찜')",642,20
1918,"('고구마밥(반공기)', '홍합우거지국', '계란햄말이')",644,14
1919,"('고구마밥(반공기)', '홍합우거지국', '쇠고기장조림')",650,14
1920,"('고구마밥(반공기)', '김치콩나물국', '콩나물무침')",516,3
1921,"('고구마밥(반공기)', '김치콩나물국', '고사리나물')",505,4
1922,"('고구마밥(반공기)', '김치콩나물국', '버섯볶음')",509,9
1923,"('고구마밥(반공기)', '김치콩나물국', '진미채볶음')",514,13
1924,"('고구마밥(반공기)', '김치콩나물국', '낚지볶음')",508,18
1925,"('고구마밥(반공기)', '김치콩나물국', '김치참치볶음')",507,4
1926,"('고구마밥(반공기)', '김치콩나물국', '갈치구이')",500,19
1927,"('고구마밥(반공기)', '김치콩나물국', '조기구이')",513,9
1928,"('고구마밥(반공기)', '김치콩나물국', '잔멸치볶음')",512,6
1929,"('고구마밥(반공기)', '김치콩나물국', '감자채볶음')",501,8
1930,"('고구마밥(반공기)', '김치콩나물국', '애호박볶음')",511,8
1931,"('고구마밥(반공기)', '김치콩나물국', '골뱅이무침')",506,10
1932,"('고구마밥(반공기)', '김치콩나물국', '홍합무침')",518,10
1933,"('고구마밥(반공기)', '김치콩나물국', '코다리찜')",515,13
1934,"('고구마밥(반공기)', '김치콩나물국', '콩나물찜')",517,19
1935,"('고구마밥(반공기)', '김치콩나물국', '훈제닭가슴살')",519,12
1936,"('고구마밥(반공기)', '김치콩나물국', '계란프라이')",503,8
1937,"('고구마밥(반공기)', '김치콩나물국', '계란찜')",502,19
1938,"('고구마밥(반공기)', '김치콩나물국', '계란햄말이')",504,13
1939,"('고구마밥(반공기)', '김치콩나물국', '쇠고기장조림')",510,13
1940,"('고구마밥(반공기)', '김치수제비국', '콩나물무침')",496,8
1941,"('고구마밥(반공기)', '김치수제비국', '고사리나물')",485,9
1942,"('고구마밥(반공기)', '김치수제비국', '버섯볶음')",489,14
1943,"('고구마밥(반공기)', '김치수제비국', '진미채볶음')",494,18
1944,"('고구마밥(반공기)', '김치수제비국', '낚지볶음')",488,23
1945,"('고구마밥(반공기)', '김치수제비국', '김치참치볶음')",487,9
1946,"('고구마밥(반공기)', '김치수제비국', '갈치구이')",480,23
1947,"('고구마밥(반공기)', '김치수제비국', '조기구이')",493,13
1948,"('고구마밥(반공기)', '김치수제비국', '잔멸치볶음')",492,11
1949,"('고구마밥(반공기)', '김치수제비국', '감자채볶음')",481,12
1950,"('고구마밥(반공기)', '김치수제비국', '애호박볶음')",491,13
1951,"('고구마밥(반공기)', '김치수제비국', '골뱅이무침')",486,15
1952,"('고구마밥(반공기)', '김치수제비국', '홍합무침')",498,14
1953,"('고구마밥(반공기)', '김치수제비국', '코다리찜')",495,18
1954,"('고구마밥(반공기)', '김치수제비국', '콩나물찜')",497,24
1955,"('고구마밥(반공기)', '김치수제비국', '훈제닭가슴살')",499,16
1956,"('고구마밥(반공기)', '김치수제비국', '계란프라이')",483,13
1957,"('고구마밥(반공기)', '김치수제비국', '계란찜')",482,24
1958,"('고구마밥(반공기)', '김치수제비국', '계란햄말이')",484,18
1959,"('고구마밥(반공기)', '김치수제비국', '쇠고기장조림')",490,17
1960,"('고구마밥(반공기)', '우거지국', '콩나물무침')",636,4
1961,"('고구마밥(반공기)', '우거지국', '고사리나물')",625,5
1962,"('고구마밥(반공기)', '우거지국', '버섯볶음')",629,10
1963,"('고구마밥(반공기)', '우거지국', '진미채볶음')",634,14
1964,"('고구마밥(반공기)', '우거지국', '낚지볶음')",628,19
1965,"('고구마밥(반공기)', '우거지국', '김치참치볶음')",627,5
1966,"('고구마밥(반공기)', '우거지국', '갈치구이')",620,19
1967,"('고구마밥(반공기)', '우거지국', '조기구이')",633,10
1968,"('고구마밥(반공기)', '우거지국', '잔멸치볶음')",632,7
1969,"('고구마밥(반공기)', '우거지국', '감자채볶음')",621,9
1970,"('고구마밥(반공기)', '우거지국', '애호박볶음')",631,9
1971,"('고구마밥(반공기)', '우거지국', '골뱅이무침')",626,11
1972,"('고구마밥(반공기)', '우거지국', '홍합무침')",638,11
1973,"('고구마밥(반공기)', '우거지국', '코다리찜')",635,14
1974,"('고구마밥(반공기)', '우거지국', '콩나물찜')",637,20
1975,"('고구마밥(반공기)', '우거지국', '훈제닭가슴살')",639,13
1976,"('고구마밥(반공기)', '우거지국', '계란프라이')",623,9
1977,"('고구마밥(반공기)', '우거지국', '계란찜')",622,20
1978,"('고구마밥(반공기)', '우거지국', '계란햄말이')",624,14
1979,"('고구마밥(반공기)', '우거지국', '쇠고기장조림')",630,13
1980,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '콩나물무침')",1896,11
1981,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '고사리나물')",1885,12
1982,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '버섯볶음')",1889,17
1983,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '진미채볶음')",1894,21
1984,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '낚지볶음')",1888,26
1985,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '김치참치볶음')",1887,12
1986,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '갈치구이')",1880,26
1987,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '조기구이')",1893,17
1988,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '잔멸치볶음')",1892,14
1989,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '감자채볶음')",1881,16
1990,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '애호박볶음')",1891,16
1991,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '골뱅이무침')",1886,18
1992,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '홍합무침')",1898,18
1993,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '코다리찜')",1895,21
1994,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '콩나물찜')",1897,27
1995,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '훈제닭가슴살')",1899,20
1996,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란프라이')",1883,16
1997,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란찜')",1882,27
1998,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '계란햄말이')",1884,21
1999,"('콩나물밥(양념장 포함)(반공기)', '쇠고기국', '쇠고기장조림')",1890,20
2000,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '콩나물무침')",1916,8
2001,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '고사리나물')",1905,10
2002,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '버섯볶음')",1909,14
2003,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '진미채볶음')",1914,19
2004,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '낚지볶음')",1908,23
2005,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '김치참치볶음')",1907,10
2006,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '갈치구이')",1900,24
2007,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '조기구이')",1913,14
2008,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '잔멸치볶음')",1912,11
2009,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '감자채볶음')",1901,13
2010,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '애호박볶음')",1911,14
2011,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '골뱅이무침')",1906,16
2012,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '홍합무침')",1918,15
2013,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '코다리찜')",1915,18
2014,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '콩나물찜')",1917,24
2015,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '훈제닭가슴살')",1919,17
2016,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란프라이')",1903,14
2017,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란찜')",1902,25
2018,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '계란햄말이')",1904,18
2019,"('콩나물밥(양념장 포함)(반공기)', '시래기국', '쇠고기장조림')",1910,18
2020,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '콩나물무침')",1776,11
2021,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '고사리나물')",1765,12
2022,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '버섯볶음')",1769,17
2023,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '진미채볶음')",1774,21
2024,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '낚지볶음')",1768,26
2025,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '김치참치볶음')",1767,12
2026,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '갈치구이')",1760,26
2027,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '조기구이')",1773,17
2028,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '잔멸치볶음')",1772,14
2029,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '감자채볶음')",1761,15
2030,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '애호박볶음')",1771,16
2031,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '골뱅이무침')",1766,18
2032,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '홍합무침')",1778,18
2033,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '코다리찜')",1775,21
2034,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '콩나물찜')",1777,27
2035,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '훈제닭가슴살')",1779,19
2036,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란프라이')",1763,16
2037,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란찜')",1762,27
2038,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '계란햄말이')",1764,21
2039,"('콩나물밥(양념장 포함)(반공기)', '감자맑은국', '쇠고기장조림')",1770,20
2040,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '콩나물무침')",1796,14
2041,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '고사리나물')",1785,15
2042,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '버섯볶음')",1789,20
2043,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '진미채볶음')",1794,24
2044,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '낚지볶음')",1788,28
2045,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '김치참치볶음')",1787,16
2046,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '갈치구이')",1780,28
2047,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '조기구이')",1793,20
2048,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '잔멸치볶음')",1792,17
2049,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '감자채볶음')",1781,19
2050,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '애호박볶음')",1791,19
2051,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '골뱅이무침')",1786,21
2052,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '홍합무침')",1798,21
2053,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '코다리찜')",1795,24
2054,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '콩나물찜')",1797,28
2055,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '훈제닭가슴살')",1799,23
2056,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란프라이')",1783,19
2057,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란찜')",1782,28
2058,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '계란햄말이')",1784,24
2059,"('콩나물밥(양념장 포함)(반공기)', '감자수제비국', '쇠고기장조림')",1790,24
2060,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '콩나물무침')",1876,10
2061,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '고사리나물')",1865,11
2062,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '버섯볶음')",1869,16
2063,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '진미채볶음')",1874,20
2064,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '낚지볶음')",1868,25
2065,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '김치참치볶음')",1867,11
2066,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '갈치구이')",1860,25
2067,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '조기구이')",1873,15
2068,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '잔멸치볶음')",1872,13
2069,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '감자채볶음')",1861,14
2070,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '애호박볶음')",1871,15
2071,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '골뱅이무침')",1866,17
2072,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '홍합무침')",1878,16
2073,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '코다리찜')",1875,20
2074,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '콩나물찜')",1877,26
2075,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '훈제닭가슴살')",1879,18
2076,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란프라이')",1863,15
2077,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란찜')",1862,26
2078,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '계란햄말이')",1864,20
2079,"('콩나물밥(양념장 포함)(반공기)', '바지락국', '쇠고기장조림')",1870,19
2080,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '콩나물무침')",1936,11
2081,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '고사리나물')",1925,12
2082,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '버섯볶음')",1929,17
2083,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '진미채볶음')",1934,21
2084,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '낚지볶음')",1928,26
2085,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '김치참치볶음')",1927,12
2086,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '갈치구이')",1920,26
2087,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '조기구이')",1933,17
2088,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '잔멸치볶음')",1932,14
2089,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '감자채볶음')",1921,15
2090,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '애호박볶음')",1931,16
2091,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '골뱅이무침')",1926,18
2092,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '홍합무침')",1938,18
2093,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '코다리찜')",1935,21
2094,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '콩나물찜')",1937,27
2095,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '훈제닭가슴살')",1939,20
2096,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란프라이')",1923,16
2097,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란찜')",1922,27
2098,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '계란햄말이')",1924,21
2099,"('콩나물밥(양념장 포함)(반공기)', '오징어국', '쇠고기장조림')",1930,20
2100,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '콩나물무침')",1856,7
2101,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '고사리나물')",1845,8
2102,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '버섯볶음')",1849,13
2103,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '진미채볶음')",1854,17
2104,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '낚지볶음')",1848,22
2105,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '김치참치볶음')",1847,8
2106,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '갈치구이')",1840,22
2107,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '조기구이')",1853,13
2108,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '잔멸치볶음')",1852,10
2109,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '감자채볶음')",1841,12
2110,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '애호박볶음')",1851,12
2111,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '골뱅이무침')",1846,14
2112,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '홍합무침')",1858,14
2113,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '코다리찜')",1855,17
2114,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '콩나물찜')",1857,23
2115,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '훈제닭가슴살')",1859,16
2116,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란프라이')",1843,12
2117,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란찜')",1842,23
2118,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '계란햄말이')",1844,17
2119,"('콩나물밥(양념장 포함)(반공기)', '모시조개국', '쇠고기장조림')",1850,16
2120,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '콩나물무침')",1976,8
2121,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '고사리나물')",1965,10
2122,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '버섯볶음')",1969,14
2123,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '진미채볶음')",1974,18
2124,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '낚지볶음')",1968,23
2125,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '김치참치볶음')",1967,10
2126,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '갈치구이')",1960,24
2127,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '조기구이')",1973,14
2128,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '잔멸치볶음')",1972,11
2129,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '감자채볶음')",1961,13
2130,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '애호박볶음')",1971,14
2131,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '골뱅이무침')",1966,15
2132,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '홍합무침')",1978,15
2133,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '코다리찜')",1975,18
2134,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '콩나물찜')",1977,24
2135,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '훈제닭가슴살')",1979,17
2136,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란프라이')",1963,13
2137,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란찜')",1962,25
2138,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '계란햄말이')",1964,18
2139,"('콩나물밥(양념장 포함)(반공기)', '홍합우거지국', '쇠고기장조림')",1970,18
2140,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '콩나물무침')",1836,7
2141,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '고사리나물')",1825,9
2142,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '버섯볶음')",1829,13
2143,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '진미채볶음')",1834,17
2144,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '낚지볶음')",1828,22
2145,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '김치참치볶음')",1827,9
2146,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '갈치구이')",1820,23
2147,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '조기구이')",1833,13
2148,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '잔멸치볶음')",1832,10
2149,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '감자채볶음')",1821,12
2150,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '애호박볶음')",1831,13
2151,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '골뱅이무침')",1826,14
2152,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '홍합무침')",1838,14
2153,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '코다리찜')",1835,17
2154,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '콩나물찜')",1837,23
2155,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '훈제닭가슴살')",1839,16
2156,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란프라이')",1823,12
2157,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란찜')",1822,24
2158,"('콩나물밥(양념장 포함)(반공기)', '김치콩나물국', '계란햄말이')",1824,17
